 "x_c",  "y_c",  "u_c",  "v_c",  "x",  "y",  "u",  "v",  "sigma",  "Xp",  "Yp"
-8.84898,11.6873,-0.00327773,0.0023314,853,534,-0.757327,7.71694,1,-8.85226,11.6897
-8.68202,11.6873,-0.00319857,0.00226511,860,534,-0.75405,7.71953,1,-8.68522,11.6896
-8.51506,11.6873,-0.003128,0.00221694,867,534,-0.751042,7.72138,1,-8.51818,11.6896
-8.34809,11.6873,-0.00305648,0.00218593,874,534,-0.748028,7.72245,1,-8.35115,11.6895
-8.18113,11.6873,-0.00299068,0.00217305,881,534,-0.745285,7.72282,1,-8.18412,11.6895
-8.01417,11.6873,-0.00292678,0.00214681,888,534,-0.742619,7.72373,1,-8.0171,11.6895
-7.84721,11.6873,-0.00286432,0.0020996,895,534,-0.739961,7.72561,1,-7.85007,11.6894
-7.68025,11.6873,-0.002809,0.00201042,902,534,-0.737676,7.72913,1,-7.68306,11.6893
-7.51329,11.6873,-0.00276085,0.00189072,909,534,-0.735656,7.73392,1,-7.51605,11.6892
-7.34632,11.6873,-0.00272604,0.00175768,916,534,-0.734204,7.73937,1,-7.34905,11.6891
-7.17936,11.6873,-0.00271126,0.00162368,923,534,-0.733584,7.74482,1,-7.18207,11.689
-7.0124,11.6873,-0.00271842,0.0015097,930,534,-0.733877,7.74942,1,-7.01512,11.6888
-6.84544,11.6873,-0.00274608,0.00142434,937,534,-0.735076,7.75281,1,-6.84818,11.6888
-6.67848,11.6873,-0.0028033,0.00135901,944,534,-0.737401,7.7554,1,-6.68128,11.6887
-6.51151,11.6873,-0.00286004,0.0012994,951,534,-0.739796,7.75771,1,-6.51437,11.6886
-6.34455,11.6873,-0.00289485,0.00123979,958,534,-0.741253,7.76001,1,-6.34745,11.6886
-6.17759,11.6873,-0.00288627,0.00117254,965,534,-0.740902,7.76264,1,-6.18048,11.6885
-6.01063,11.6873,-0.00282953,0.0010929,972,534,-0.738509,7.76578,1,-6.01346,11.6884
-5.84367,11.6873,-0.00273035,0.00100849,979,534,-0.734365,7.76917,1,-5.8464,11.6883
-5.6767,11.6873,-0.00260781,0.00091645,986,534,-0.729238,7.77285,1,-5.67931,11.6882
-5.50974,11.6873,-0.0024886,0.000820594,993,534,-0.724269,7.77666,1,-5.51223,11.6882
-5.34278,11.6873,-0.00239848,0.000738091,1000,534,-0.72043,7.77996,1,-5.34518,11.6881
-5.17582,11.6873,-0.00234603,0.000659403,1007,534,-0.718233,7.78309,1,-5.17816,11.688
-5.00886,11.6873,-0.00232267,0.000584531,1014,534,-0.717288,7.78602,1,-5.01118,11.6879
-4.8419,11.6873,-0.00231409,0.000509659,1021,534,-0.716908,7.78902,1,-4.84421,11.6878
-4.67493,11.6873,-0.00229644,0.000429065,1028,534,-0.716206,7.79215,1,-4.67723,11.6878
-4.50797,11.6873,-0.00224972,0.000344655,1035,534,-0.714221,7.79552,1,-4.51022,11.6877
-4.34101,11.6873,-0.00215674,0.000254522,1042,534,-0.710337,7.7991,1,-4.34317,11.6876
-4.17405,11.6873,-0.00202561,0.000170111,1049,534,-0.704779,7.80252,1,-4.17607,11.6875
-4.00709,11.6873,-0.00187731,9.04667e-05,1056,534,-0.698553,7.80569,1,-4.00896,11.6874
-3.84012,11.6873,-0.00174905,2.32212e-05,1063,534,-0.693221,7.80826,1,-3.84187,11.6874
-3.67316,11.6873,-0.00165892,-2.78109e-05,1070,534,-0.689461,7.81025,1,-3.67482,11.6873
-3.5062,11.6873,-0.00162102,-8.26564e-05,1077,534,-0.68784,7.81236,1,-3.50782,11.6873
-3.33924,11.6873,-0.00162674,-0.000137501,1084,534,-0.688083,7.8145,1,-3.34086,11.6872
-3.17228,11.6873,-0.00165297,-0.000204742,1091,534,-0.689265,7.81712,1,-3.17393,11.6871
